Timestamp,Name,Comment,Language
1:17:19 , (Member (6 months)) Esther Kaneshiro, :_glowstick1::_ikecry::_glowstick2:,en
1:17:24 , (Member (2 months)) Coie /コーイ, THANK YOU:_glowstick1::_ikecry::_glowstick2:,en
1:17:28 , (Member (6 months)) 空空Ellrit, LOVE YOU:_glowstick1::_glowstick1::_glowstick1::_ikecry::_ikecry::_ikecry::_ikecry::_ikecry::_glowstick2::_glowstick2::_glowstick2::_glowstick2:,en
1:17:37 , (Member (2 months)) Bei Chen, I love you Ike :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::revolving_hearts::revolving_hearts::revolving_hearts::revolving_hearts::revolving_hearts::revolving_hearts::revolving_hearts::revolving_hearts::revolving_hearts:,en
1:17:48 , (Member (2 months)) Asaris llアサーリズll, You're so amazing ikeyy :_ikecry::_ikecry::_ikecry:,en
1:18:03 , (Member (2 months)) 园丁(gardener), :_ikecry::_ikecry::_ikecry:,en
1:18:06 , (Member (2 months)) linefish, 我会一直爱你。I love you forever。,en
1:18:07 , (Member (2 months)) mochi_, :_glowstick1::_glowstick1:IKEY WIKEY KAWAI:_glowstick2::_glowstick2::_ikecry::_ikecry::_ikecry:LOVE U,en
1:18:14 , (Member (6 months)) Raichi, Thank you so much:_ikecry::_ikecry::_ikecry::_glowstick2::_glowstick2:,en
1:18:18 , (Member (2 months)) Little seal, I love you so much IKe. This stream so amazing! :blue_heart::sparkles::_glowstick1::_cheer::_glowstick2:,en
1:18:20 , (Member (2 months)) Adeline," You amazing, wonderful, beautiful being",en
1:18:22 , (Member (6 months)) shynn, thank you for the sing Ikee:_glowstick1::_ikecry::_glowstick2:,en
1:18:36 , (Member (2 months)) Wineワイングラス, :_glowstick1::_ikecry::_ikecry::_ikecry::_ikecry::_ikecry::_ikecry::_ikecry::_ikecry::_glowstick2:,en
1:18:38 , (Member (2 months)) maruko, :_heart:love you,en
1:18:40 , (Member (6 months)) UC, :_glowstick1::blue_heart::blue_heart::blue_heart::_glowstick2:,en
1:18:45 , (Member (2 months)) Inori Eveland, Thank you Eveland :_ikecry:,en
1:18:46 , (Member (6 months)) FAN FAN, Let's Gooooooo Ike:_heart::_heart::_heart:,en
1:18:46 , (Member (2 months)) Azure, :_glowstick1::_glowstick1:Really love this song!! We love u Ikey!!:_glowstick2::_glowstick2:,en
1:18:47 , (Member (2 months)) Koot, :_glowstick1::_cheer::_glowstick2:I WAS SO ENJOYING,en
1:18:50 , (Member (2 months)) EJ Cherry, I LOVE U!!!! THANK U!!!!!!!!,en
1:18:50 , (Member (6 months)) 鞋跟🦑, :_fanboy::_glowstick1::_cheer::_glowstick2::_glowstick1::_cheer::_glowstick2::_glowstick1::_cheer::_glowstick2::_glowstick1::_cheer::_glowstick2::_fanboy:,en
1:18:50 , (Member (2 months)) Cat Black, :blue_heart::blue_heart::blue_heart::blue_heart:,en
1:18:52 , (Member (1 month)) Karin N.," Thank you, Ike!! One hundred percent worth the wait, you sounded amazing!! Here's to many more milestones and karaokes together :red_heart:",en
1:18:56 , (Member (2 months)) つじ, I’m crying… Your voice is amazing :_ikecry::_ikecry::_ikecry::_glowstick1::_glowstick1::_glowstick1:,en
1:19:02 , (Member (6 months)) ひまり, I LOVE YOU:_heart::_heart:,en
1:19:05 , (Member (2 months)) koayi, YOU DID SOOO WELLL:_ikecry:,en
1:19:07 , (Member (6 months)) YuanYuan媛媛, Ike U R insane. U did so great. Love U so much.:_fanboy:Thank U so much for preparing such wonderful concert for us. U are amazing 👏🏻 お疲れ様でした:blue_heart:,en
1:19:08 , (Member (2 months)) 心曦ここね, LOVE YOU SO SO MUCH IKEY:_ikecry:,en
1:19:09 , (Member (6 months)) Lynn Fletcher, Love u more :loudly_crying_face::loudly_crying_face::loudly_crying_face:,en
1:19:11 , (Member (2 months)) Sherry Chang, Thank you :blue_heart:,en
1:19:30 , (Member (2 months)) YoZin, :_heart::_heart::_ikecry:,en
1:19:30 , (Member (6 months)) もか(Moka)," :_glowstick1::_ikecry::_cheer::_glowstick2:Thank you for wonderful time！！I love you,Ike！",en
1:19:36 , (Member (6 months)) Kate_ケイト, Thank you,en
1:19:41 , (Member (2 months)) Evelyn," BYE, THANK YOU IKE ",en
1:19:46 , (Member (2 months)) Keiko Mint, thankuuuuu ikey u did so so so so great holy crap :blue_heart::loudly_crying_face:,en
1:19:46 , (Member (2 months)) Pimmy, Love you Ike :loudly_crying_face::loudly_crying_face::blue_heart::blue_heart::blue_heart:,en
1:19:57 , (Member (2 months)) Ume Sakurai, Thank you and love you,en
1:20:16 , (Member (2 months)) Sophie May, We love you Ike:_heart::_heart::_heart:,en
0:53 , (Member (2 months)) あおい🌱, Hi boss!,en
1:03 , (Member (1 month)) mino, luca i only love you 4 times in a year. it's the season spring summer autumn and winter:_lucubEZ1:asmr let's gooo,en
2:45 , (New member) *$5.00* Onyx Ember, Thanks for the stream boss! Hope you're doing well!,en
3:24 , (Member (2 months)) *₱250.00* roji, Hi Boss! This is my first supa for you. yesterday was my birthday~ is it alright to ask for a bday greeting from you?:_lucubPlead:Your new voice pack is so good! I love them:_lucubShy::_lucubShy::_lucubHeart:,en
3:31 , (Member (1 month)) sungecko, Hi boss!:_lucubComfy:,en
4:07 , (Member (2 months)) Yuni Huang, LUCAAAAAAAAAAAAAAAAAA:yellow_heart::yellow_heart::yellow_heart::yellow_heart: ASMR LETS GOOOOO:yellow_heart:,en
4:12 , (Member (2 months)) Ria Lin, :_lucubShy::_lucubShy::_lucubShy:I'm flushdge already Luca btw my friend got me pompompurin for my birthday :_lucubPlead::_lucubPOG1::_lucubPOG2::_lucubPOG3:,en
5:33 ," (Member (2 months)) *NT$1,500.00* 染子Someko", OH MY GOD I LOVE U BABE……,en
5:53 , (Member (2 months)) Evelyn C., HAVE FUN！,en
5:59 ," *₩2,000* Note조노트", Don't be too nervous!!!!:yellow_heart::yellow_heart::yellow_heart::yellow_heart:,en
6:47 , *$9.99* Joeyyyyy, BOOOOOSSS I’m nervous as you too!! omg:loudly_crying_face:,en
6:49 , *$5.00* Evapunk 👹🧧{Vox's Sweet Thing}, Just whisper real close to the ears..you can do this sweetie! ,en
6:55 , (Member (2 months)) *HK$50.00* れな(๑•̀ㅁ•́ฅ), POG:yellow_heart:,en
7:01 , (Member (2 months)) willey, your mic is still mono boss:_lucubLUL:,en
7:08 ," (New member) *₩10,000* 카리오 kario", Hi boss!Today is my birthday! Please congratulate me. Thank you for the stream today. SARANGHAE boss:yellow_heart::yellow_heart:,en
8:04 ," *₩5,000* 페르세포네 Persephoné"," With all due respect, you are so cute.",en
8:16 , *$4.99* Mars, *softly but with feeling* pog,en
8:37 , (Member (2 months)) Shiba Joy, you’re gonna do great today poggeroonis!!! :_lucubPog::_lucubHeart::_lucubHeart:,en
8:50 , (New member) *$19.99* Kikiking, TSKR OMG im dead:hot_face:,en
9:13 , *NT$30.00* Zoey, u are so cute :yellow_heart::yellow_heart::yellow_heart::yellow_heart::yellow_heart:,en
9:36 ," (Member (2 months)) *NT$1,500.00* 染子Someko", BOSS YOU'RE SO POG TODAY I'M DIED…PLEASE call me Someko ちゃん again:loudly_crying_face::loudly_crying_face::loudly_crying_face::folded_hands::folded_hands::yellow_heart::yellow_heart::yellow_heart::yellow_heart::yellow_heart:,en
9:55 , (Member (2 months)) Luka Hu, So glad to have your ASMR TSKR:_lucubHeart:,en
10:59 , (Member (2 months)) *HK$50.00* Kayna ෆ, Here is my grave:coffin: im ready luca:_lucubShy:,en
11:28 , (New member) *$5.00* m0nstren, boss is so cute thank you for this stream :_lucubHeart::_lucubPat: the whisper pog tskr,en
12:18 , (Member (2 months)) *R$5.00* kitty pryde [gabi 🍓]," Don’t be nervous, you’re doing fine! We’re nervous too if it comforts you ",en
12:32 , (Member (2 months)) *$9.99* Mizuki Miyazaki," sc from Nanaka: boss your face looks so smooth and soft!!! :pleading_face:But I am too short, can you get down and let me pinch your face?",en
13:20 , (New member) *¥500* みさき," I have an exam coming up soon, so I'll listen to this ASMR and do my best! Sorry my English is not good. だいすきです！！:yellow_heart::yellow_heart::yellow_heart:",en
13:27 , (Member (2 months)) Alicia, Love you boss! Have a nice day today:_lucubComfy::_lucubStick:,en
14:49 , *CA$5.00* Vox's fancy caviar gloves," Boss, you are soo gentle right now, you are making me melt out of sweetness :yellow_heart::yellow_heart:",en
16:23 , (Member (2 months)) *$50.00* Euphoria," thank you for going above and beyond to make this stream possible. you motivate me, you know? ",en
18:20 , (Member (2 months)) haiyashi creampuff, oh damn.....tskr the heart beat:_lucubHeart::_lucubHeart:thank you,en
19:39 , *$4.99* Coffin," You’re so amazing for doing all that for this stream, I’m so proud of you boss<3",en
19:55 ," (New member) *IDR 100,000.00* sannyaaaaa"," :_lucubHeart: i like your laugh sm :''""""",en
20:16 , *¥200* mey, I want you to cough lightly around your ears!,en
20:45 , (Member (2 months)) *HK$50.00* zhuyun 0924, I am just a child。,en
21:09 , (Member (2 months)) *$50.00* Ichi Bani 🐡," boss, it's my birhday, just whisper me a nice greeting? :_lucubHeart:",en
21:24 , (Member (2 months)) tatuma, Thank you ASMRstream,en
21:27 , (Member (2 months)) *SGD 10.00* celestine, tskr... deadge...flushge...cryge....:_lucubComfy:,en
21:49 , *$4.99* Hannah Z., i just tapped it out and it was like 135bpm... boss :loudly_crying_face::yellow_heart::yellow_heart::yellow_heart: you're too cute,en
21:51 , (New member) *NT$750.00* nostopstop 🍮, yeah boss you do it so good just relax:yellow_heart:,en
22:00 , (Member (2 months)) *HK$500.00* Mangur Farmur 🥭 ,"3: ok you get this, □ my ears ichi nowwww helpppppp:_lucubBonk: you cant do this!!!!!!:_lucubRee::_lucubRee::_lucubRee::_lucubRee:",en
22:06 ," (Member (1 month)) *¥12,000* Hannah风棠", Heart beat TSKR:yellow_heart: you are doing great boss,en
22:29 , (Member (2 months)) *HK$78.00* Seten 💛🌷, Luca Luca can you say sth to make us a morning call…wait wt your good morning and good night vp is now available on nijisanji store until 14th July? With both En and Jp ver?! Everyone pls go get it!:yellow_heart::flushed_face:,en
22:41 , (Member (2 months)) Ashley, Boss I only want to say love you so much :rolling_on_the_floor_laughing::yellow_heart::yellow_heart::yellow_heart:,en
22:59 , *$100.00* Cinnabuneary," Boss, you're doing amazing tskr~ Just wanted to let you know your birthday goods arrived safely - thank you for the cute message on the plate :yellow_heart:",en
23:22 , (Member (2 months)) *$4.99* Mizuki Miyazaki, Nanaka’s sc: Luca!!!!i love u sosososososo much! You're the cutest boss I've ever had!,en
23:52 , (Member (2 months)) 陳旭, ヽ(*ﾟｰﾟ*)ﾉ:yellow_heart::yellow_heart::yellow_heart::yellow_heart:,en
24:05 ," *COP 8,900.00* Andrea", I BOUGHT YOURS AND OMG TSKRR~ your lil laughs tho:weary_face:,en
24:10 , (Member (2 months)) *$20.00* Riringo • リリンゴ," Is this really your first time?! □□□ please, spare us.. especially after the voice pack... □□□... you're doing great",en
24:27 ," *MX$50.00* Bs, Lucero~", Can you give us a kiss boss?? :yellow_heart::sparkles::yellow_heart::sparkles::yellow_heart::sparkles:,en
24:28 , (Member (2 months)) ぞ-inthedirt, :place_of_worship:,en
24:30 , *$9.99* Joeyyyyy, My heart is saying U stop listening to this or I stop ;; それと！日本語ボイスにめちゃ助かりました :yellow_heart::yellow_heart::yellow_heart:,en
24:35 , (Member (2 months)) *CA$69.99* Sky ☁️ Kaneshiro," Thanks for your hardwork on the VP boss! I’d also like to thank my mom for birthing me so I could be here today. I’m flushge, deadge, revivedge, my happiness is guaranteed, my skin is clear, my mortgage is paid, all thanks to you. You’re doing great",en
24:40 , (Member (1 month)) Nico Raiya, OMG I'm about to lose it ------------,en
24:40 , *$5.00* Nookie, You're so adorable stop :smiling_face_with_heart_eyes:,en
25:03 , (Member (2 months)) *$5.00* Sunnydere D, Voice pack great thank ,en
25:35 , (Member (2 months)) *$5.00* ★joules★, Thanks for pogging hard! Healed my life battle scars.,en
25:50 , (Member (2 months)) Velvet , TSKRING SO HARD THANK YOU FOR THE STREAM AND VOICE PACK :_lucubShy::_lucubShy::_lucubShy:,en
26:14 ," (New member) *IDR 20,000.00* Ronnnnn", please give us a mwah ,en
26:14 , (Member (2 months)) *$10.00* Yume Sereine, Boss.. did you know? Your vp made me so weak and jelly on my knees already. And now... this asmr. Boss.. I think i cant walk for a few hrs. MY heart beating so fast rn & YES I LOVE UR VP SO MUCH:yellow_heart::yellow_heart::yellow_heart:,en
26:25 , (Member (2 months)) *NT$150.00* Gena, TSKR THANK YOU :yellow_heart::yellow_heart::yellow_heart::yellow_heart::yellow_heart::yellow_heart::yellow_heart:,en
26:35 , *$10.00* Luciana Bueno," very tipsy and have work in like 4 hours, your asmr is making me fall asleep teal fast just when i needed it thank you boss ",en
27:07 , (New member) *$5.00* lia, LUCAAAA ilysm and you’re my favorite streamer!! :yellow_heart::yellow_heart::yellow_heart:,en
27:25 , (Member (2 months)) *₱250.00* T_kun, Luca laugh asmr when,en
27:56 , (Member (2 months)) Mya Hobbs, Boss you are great at asmr! I could sleep to your voice when it’s like this :_lucubPat:,en
27:57 , (Member (2 months)) *NT$150.00* Yami, I love you too:_lucubShy:,en
28:00 , (Member (2 months)) *$10.00* Riringo • リリンゴ, dye sue key you too boss :_lucubShy::_lucubShy::_lucubHeart:,en
28:10 , (Member (2 months)) Ray Hung Pui Man," ボス,today is my bday. Hope you can say HB to me :_lucubHeart::_lucubHeart::_lucubHeart:",en
28:12 , *A$10.00* Tarutoma," Hi Boss, this is my first time making it to your live!!! Thanks for blessing our eardrums LOVE YOU SM :smiling_face_with_hearts::smiling_face_with_hearts: You're doing great btw!! :yellow_heart::yellow_heart::yellow_heart:",en
28:24 ," (Member (1 month)) *ARS 1,000.00* 布恰C🥞ButcherC"," Hi boss:pleading_face:I've been waiting for this day ever since I was born…Could you please say ""wo xi huan ni""？it means I love you in Chinese:yellow_heart:Thank you!!!:yellow_heart:",en
28:27 , (New member) *HNL 75.00* Arsen, You could try reading some public domain poetry?,en
28:29 , (Member (2 months)) *HK$500.00* zhuyun 0924, zhuyun thankyou for the aka supa,en
28:41 , *$4.99* FairyDragon 368, Can you whisper “pogchamp” softly in our ear ,en
28:46 , (Member (2 months)) Noctis," Could you please whisper ‘Hey lady, how do you feel?’ ONEGAI",en
29:09 ," *₹1,000.00* flapjack", my :coffin: .. lucubs pls bury it on deezney. ,en
29:20 , (New member) *MYR 19.90* Avocado Milkshake, Boss can you hum a song or us ?,en
29:20 , (Member (2 months)) loki , aaa the ear blowing is the best,en
29:46 ," (Member (2 months)) *₱1,250.00* gaby", you're so cute lmao thank you for making this stream possible :_lucubComfy:,en
29:57 ," (Member (2 months)) *NT$1,500.00* 染子Someko", 僕も大好きー！！chu:yellow_heart:,en
30:09 , (Member (2 months)) Noka," Thank you. POG Than you, lucy.:_lucubHeart::_lucubHeart::_lucubHeart::_lucubHeart:",en
30:39 , (Member (2 months)) *$9.99* Brisa ඞ, Bro all this for free?!! What a day to be alive:weary_face:🙏🏻,en
30:40 , *NT$170.00* ウイUi, Hi Luca :yellow_heart: Can u show ur heart rate for us? Plzzzzz,en
30:52 ," (Member (1 month)) *¥6,100* Hannah风棠"," Boss even pogging in the ASMR stream, I can’t LMAO",en
30:54 , (Member (1 month)) *HK$25.00* Summer 👹🧧, Marry me boss:ring::yellow_heart::yellow_heart:,en
31:01 , (Member (2 months)) *A$30.99* Noctis," Can you please whisper ‘Come on baby’ or ‘Hey lady, how do you feel’ ONEGAI",en
31:11 , (New member) *$2.00* m0nstren, boss my heart cant take this:_lucubShy:,en
31:28 , (New member) *$19.99* snacks, some words of affirmation please :pleading_face: ,en
31:30 , (New member) *$99.99* Kikiking, Boss I want to hear your evil smile and shout baby plzzzzzzz! ,en
31:31 , (Member (2 months)) *HK$100.00* Mangur Farmur 🥭 ,3: supa is free. free for lucy. tskr......helpppppppppppp□□□□,en
31:32 , (New member) *HK$250.00* まや_Maya, OMG ASMR TSKR!!!!THANK YOU BOSS!!!!!! CAN YOU SAY 'GOOD NIGHT MY GIRL'??? PLEASS:pleading_face::pleading_face::pleading_face:,en
31:51 , (Member (2 months)) *SGD 50.00* celestine, thank you for running so hard to stream it must have been tiring:_lucubPat: we appreciate you always and will always wait for u! don't be so hard on yourself next time baby boss we love u :yellow_heart: asmr 3dio mic TSKR... ,en
32:16 , (Member (2 months)) *NT$150.00* Ankle, Can you two just say something evil to us?:_lucubBonk:,en
32:50 , (New member) *NT$150.00* nostopstop 🍮, maybe lick the mic？:relieved_face:,en
34:07 , (Member (2 months)) *CA$69.99* Sky ☁️ Kaneshiro," VP, ASMR, and karaoke tmr too, we Lucubs are so spoiled. Thanks for your hard work Boss. I’m very tskr’d",en
34:19 ," (New member) *₩20,000* Nya"," Boss, my heart is about to stop....... No no It's already stopped.... ( ˃̣̣̥ω˂̣̣̥ )( ˃̣̣̥ω˂̣̣̥ ) Help me PLZ",en
34:24 , (Member (2 months)) Weiqi Matcha🌻," OMG, I can't stand it:_lucubShy::_lucubShy:",en
34:30 , (Member (2 months)) *NT$150.00* Yohko 赤沢葉, THANK YOU. YOU TSKR ME:flushed_face:,en
34:58 ," (Member (1 month)) *¥2,440* こーは Kohha", thank you BOSS:yellow_heart:DAISUKI :yellow_heart:,en
35:13 , (Member (2 months)) Ryuuko, :flushed_face::flushed_face::flushed_face::flushed_face:,en
35:28 , (Member (2 months)) *NT$300.00* MINIMINI☀️, can I hear Lucy say good night or good morning to me?,en
35:39 , (Member (2 months)) *$10.00* NadiaAAAH, AYO- I clicked on this to fall asleep not be transported to Heaven? :face_with_raised_eyebrow::face_with_raised_eyebrow::face_blowing_a_kiss:,en
35:41 , (Member (2 months)) 🍒七帆~nanaho," hey boss,:_lucubEZ1:today is my birthday. This year is a wonderful year. Let me know the lovely family of Luxiem and Nijisanji.:_lucubHeart:love you.",en
35:47 , (Member (2 months)) *MYR 15.00* KIKO フリーダム田辺, Are you the mean and evil boss now?:_lucubWideA::_lucubWideB::_lucubWideC::_lucubWideD:,en
35:56 , (Member (2 months)) *HK$500.00* zhuyun 0924, wuca u miss ed my aka supa:skull:but tskr！your voice is so good,en
35:58 , (Member (2 months)) *₱125.00* 𝙀𝙢𝙞『恵美』, Kanekuro my oshi whispering my name is enough for you to kill me 🙏🏻,en
36:13 , (Member (2 months)) *₱125.00* Onion, J-just woke up..*flushge*,en
36:42 , (Member (2 months)) *$100.00* Mizuki Miyazaki, MY BEDROOM GETS SO HOT RIGHT NOW:_lucubShy:,en
37:36 , (Member (2 months)) 梶村ゆゆゆ[YUYUYU], TSKRRRRR:_lucubShy:,en
37:41 , (Member (2 months)) *$5.00* ✦ alice kaneshiro 💌, I thought at some point I'd get over you but you make it so difficult :face_with_spiral_eyes::yellow_heart:,en
37:41 , (Member (2 months)) *A$14.99* Noctis," Dear Kanekuro, can you please say ‘Come on baby’",en
37:45 , (Member (2 months)) *NT$200.00* Louis R, T:yellow_heart:S:lion:K:yellow_heart:R:lion::yellow_heart:,en
37:55 , (Member (2 months)) *$5.00* vampz," I feel blessed right now, ur spanish is so good, boss! please keep talking, don't mind me... im just here 🧍🏻‍♀",en
38:03 , (Member (2 months)) *$100.00* Catwillow, :smiling_face_with_halo::smiling_face_with_halo:thank you for taking us to the sky boss:_lucubPOG1::_lucubPOG2::_lucubPOG3:,en
38:21 , (Member (2 months)) *₱125.00* Chi-Lyn, Thank you for all the blessings boss but... HAVE MERCY ON MY HEART OH QUEEN LUCY OH ALMIGHTY KURO ALMIGHTY SHIRO:crown::folded_hands: ,en
38:32 , (Member (2 months)) SkyyNovva, TSKR:_lucubShy:,en
38:37 ," (New member) *COP 8,900.00* Andrea", Can u pls say “Que linda eres”? is for science:face_with_monocle:🤝🏻,en
40:38 , (Member (2 months)) Floresita, TSKR THANK U FOR THE SPANISH :_lucubShy::_lucubShy: I LOVE LUCASMR !!!! ,en
40:53 , (Member (2 months)) Fern🍀, Boss please be kind to me. I’m gonna die. :_lucubShy::_lucubShy::_lucubShy::_lucubShy::_lucubShy::_lucubShy:,en
40:59 , (Member (2 months)) Kumamaʕ·͡·ʔ, …I loooove chuchu and heart rate :_lucubShy::_lucubShy:,en
41:02 , (Member (2 months)) IamCarlen, The Kaneshiro Family in one ASMR TSKR:_lucubComfy::_lucubComfy::_lucubComfy:,en
41:12 ," (Member (1 month)) *ARS 1,000.00* 布恰C🥞ButcherC", thanks boss thank you thank you:_lucubShy::_lucubShy::_lucubShy:my hands are trembling□,en
41:33 , (Member (2 months)) 蕃茄咖哩tomato_curry, hi Boss I bought all your new voice pack~ I Looove your Japanese ver!! so cuteeee and so fluently~~~ did someone help you JP pronounce?,en
41:39 , (Member (2 months)) *₱250.00* Zloren," Boss to speak formally to you (ISTG I'M NOT DEADGING RN)...may we potentially get a ""mahal kita"" (i love you) from you and maybe lucy...i think everyone would kindly appreciate this, good sir. ",en
41:46 , (Member (1 month)) *$20.00* Celialialia, TSKR！！I can hear this for a whole night,en
41:51 , (Member (2 months)) *NT$300.00* Yohko 赤沢葉, YES:flushed_face::flushed_face::flushed_face::flushed_face::flushed_face:,en
41:56 ," (New member) *¥10,000* 桜(Sakura)", Lucy I Love you. Marry me …,en
41:59 ," (Member (1 month)) *¥1,000* tongtong", I am actually getting flustered,en
42:05 ," (Member (2 months)) *¥10,000* pfennig"," Your voice is always soft, and with asmr, it becomes even softer, filled with warm feelings. new voice pack TSKR! A Quotes for you :_lucubShy: ""The sunlight claps the earth, and the moonbeams kiss the sea: what are all these kissings worth, if thou kiss not me?""",en
42:06 , (New member) *NT$750.00* nostopstop 🍮," Boss, you can say you're mine. I'm your only man. Don't ever leave me.:pleading_face:",en
42:08 ," *¥1,000* TT 🐾"," TSKR!!!!Lucaaaaaaa:loudly_crying_face:love you,thank you,babe,you make me feel so relaxed:smiling_face_with_hearts:",en
42:08 , (Member (2 months)) *$9.99* Brisa ඞ, The heartbeat that warms us all thank you boss tskr,en
42:27 , (Member (1 month)) *MYR 30.00* mel_mericano, Heartbeat tskr :_lucubHeart: it's now my favorite sound,en
42:30 , (New member) *NT$150.00* 琄yu chuan, Thank you TSKR!!!,en
42:52 , (New member) *HK$50.00* 🌙Wenkey_7💛," Boss, my ears say tskr:folded_hands::smiling_face_with_halo: laughter もっともっと PLZ",en
43:11 , (Member (2 months)) Alzwei," I was sick for 2 weeks, but this ASMR just healed me:_lucubPOG1::_lucubPOG2::_lucubPOG3:",en
43:16 , (Member (2 months)) *A$5.00* Miratriss, Thank you for putting so much effort into this Boss. TSKRRR,en
43:16 , (Member (2 months)) *NT$670.00* Amanda Lo, Love u soooo much:pleading_face::yellow_heart::yellow_heart::yellow_heart: Your ASMR is AMAZING!!!!!,en
43:23 , (Member (1 month)) *HK$788.00* Momo Tao, TSKR!!!! Love you soooooooo much Luca!!!!:yellow_heart::yellow_heart::yellow_heart::yellow_heart:,en
43:55 , (Member (2 months)) *NT$750.00* 染子Someko, Boss can you call me Someko chan again？:pleading_face::folded_hands::yellow_heart::sweat_droplets:,en
44:11 , (Member (2 months)) *$5.00* SkyyNovva, can u tell us that u are proud of us boss :flushed_face:,en
44:28 , (Member (2 months)) *$19.99* yUri," TSKR:place_of_worship::place_of_worship::place_of_worship::smiling_face_with_halo: You doing so well, love u:face_blowing_a_kiss:",en
44:29 , (Member (2 months)) *$10.00* Asura Aoki," Did I just spend over a hundred dollars buying voice packs? Yes. Yes I did. Love you boss, :_lucubPOG1::_lucubPOG2::_lucubPOG3:!",en
44:33 , (Member (2 months)) *$20.00* Riringo • リリンゴ, boss...kanekuro...lucy... tskr 🙏🏻 □ I pwomise I'll work hard every day for the mafia now,en
44:51 , (Member (2 months)) 狩禹Soyu, al hal the Mafia!!! my friend guaiguai love you boss.,en
44:57 ," (Member (2 months)) *¥5,000* Crane", I love ASMR and I'm so glad boss delivered it binaurally!:_lucubShy: It would be great if you could put your mouth on the mic...you don't have to do it if you don't want to:sweat_droplets:Thank you so much for the ASMR delivery! TSKR:_lucubHeart:,en
44:57 , *$1.99* kimi ,3: AA HI LUCA ILYSM!!<3,en
45:51 , (Member (1 month)) *$9.99* GLORIA.S, I wanna bite u back boss,en
46:12 , (Member (2 months)) Maruru_, Drink water vocie tskr:_lucubShy::_lucubShy:Boss can i have a nya plz??:_lucubShy::_lucubShy::_lucubShy:,en
46:12 , (Member (2 months)) *₱125.00* Zloren," I'm surprised you haven't said ""Come In Do You Read Me"" yet boss",en
46:23 , *$1.99* Coffin, Can I still get Lucy to say she loves us? Please<3,en
46:26 ," (Member (2 months)) *¥10,000* Sazanamiちゃん", I can't stop grinning so PLZ slap on my cheeks......PLZ:_lucubShy:,en
47:04 , (Member (2 months)) *$9.99* HONAMI_22," Boss TSKR, take it….",en
47:13 , (Member (2 months)) *$49.99* Minah ?, Idk how the rest of the cubbies are surviving but I’m not. You’re doing great! It’s Tingly~ 🫠 ,en
47:28 , *$4.99* Zwex, my first sc！so flushge:yellow_heart:tskr,en
47:29 , (Member (1 month)) *NT$150.00* Nico Raiya," Your existence is a blessing, boss. TSKR.□□□",en
47:37 , *CA$27.99* Cain, my heart his beating so fast because of you omg :loudly_crying_face::loudly_crying_face:,en
48:07 , (Member (2 months)) *NT$750.00* Yami," Would you mind telling me the lyrics of the half anniversary song solo at this moment? It's okay if I can't do anything, I will obediently go back to the grave and lie down:_lucubShy:",en
48:34 , (Member (2 months)) *CA$10.00* Tata Miracle, Who are you now? Kuro or Shiro? Anyway I love all 3 of you,en
49:42 , (Member (2 months)) Yeon, see you in heaven chat :_lucubHii::_lucubHeart:,en
49:49 ," (Member (2 months)) *¥2,000* 梶村ゆゆゆ[YUYUYU]", TSKRRRR ありがとうBOSS:yellow_heart:,en
50:00 ," (Member (1 month)) *¥6,100* Hannah风棠", RIP LUCBS :yellow_heart:,en
50:29 , (Member (2 months)) Maaami, LucaのASMRで良く眠れそうです:relieved_face::zzz: (I will sleep well in Luca's ASMR.),en
50:36 , (New member) *MYR 30.00* Nikko," Boss can you whisper 'aku sayang kamu' It means i love you, your voice is so gentle thank you and TSKRRR",en
50:53 , (Member (1 month)) *MYR 30.00* mel_mericano, Thank you for spoiling us so much this week :yellow_heart:,en
50:55 , (New member) *NT$750.00* Su Yue (Su玥), OMG thank you boss:yellow_heart::yellow_heart::yellow_heart::yellow_heart::yellow_heart:,en
50:57 , (Member (2 months)) *NT$750.00* Yami," Thank you BOSS, I have no regrets to go to heaven:_lucubShy:",en
52:00 , (Member (1 month)) Anita W.," Thank you for everything, boss. We really enjoyed it. I LOVE ASMR!!:_lucubLUL:",en
52:11 , (New member) *CA$20.00* Wenddi_," It would be so TSKR if you can say "" If music be the food of love ~ Play on - Shakespeare! Thank you~",en
52:17 , (Member (2 months)) *NT$150.00* MaoLin, Is this the real Good Night & Good Morning voice pack?:_lucubShy:,en
52:28 ," (Member (2 months)) *IDR 200,000.00* Roka", BOSS I'm deadge-ing IRL right now but TSKR TSKR:pleading_face::place_of_worship: can you hum Sway by Michael Buble?,en
52:33 , (Member (1 month)) *ARS 500.00* 布恰C🥞ButcherC, KEEP SUS PLZZZ□:_lucubShy:,en
52:39 , (Member (2 months)) *$49.99* yUri, already in heaven:smiling_face_with_halo: TSKR!!!!!!!,en
53:14 ," (New member) *¥2,440* Gin-Gin-Jin烬琑", THANK YOU LUCA REALLY APPRECIATE YOU for amazing ASMR and please tell Lucy I love her:ring:,en
55:53 , (Member (2 months)) Mal, i'm tskr-ing....:yellow_heart::yellow_heart::yellow_heart::yellow_heart:,en
58:39 ," *¥2,440* ドンドンドドンガ"," I'm happy to hear ASMR from BOSS, and I'm going to super chat for the first time! ASMR very tskr. I'm sorry if the English is strange! From Japanese who are not good at English.",en
